SNo,Date,Voucher No,Branch,Party,Purchase Account,Product,Net Amount,Division
1238,18-06-2019,PV-ONG 310,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 12% Items,WOOD WOOL GENERAL,"1,120.00",SERVICE
1239,18-06-2019,PV-ONG 310,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.40,SKYZEN
1240,18-06-2019,PV-ONG 311,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,CD 120 COMMON MOTOR,"1,614.24",SERVICE
1241,18-06-2019,PV-ONG 311,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER MAIN MOTOR 150W,944.00,SKYZEN
1242,18-06-2019,PV-ONG 311,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY LOUVERS MOTOR(SHORT),472.00,SKYZEN
1243,18-06-2019,PV-ONG 311,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY DRAIN PLUG,165.20,SERVICE
1244,18-06-2019,PV-ONG 311,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SWITCH (FUNCTIONAL),"1,168.20",CVCRM
1245,18-06-2019,PV-ONG 311,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,ROTARY SWITCH FUNCTION ERS 14M,"1,416.00",SKYZEN
1246,18-06-2019,PV-ONG 311,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.36,SKYZEN
1247,18-06-2019,PV-ONG 312,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,CD 120 COMMON MOTOR,"2,690.40",SERVICE
1248,18-06-2019,PV-ONG 312,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY DRAIN PLUG,23.60,SERVICE
1249,19-06-2019,PV-H 29,TELANGANA,Malhotra Electronics Pvt Ltd,Purchase of 28% Items,SKYZEN LED M42S,"1,281,920.00",SKYZEN
1250,19-06-2019,PV-ONG 313,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY Smart Cool 18ALH,"10,237.68",SKYZEN
1251,19-06-2019,PV-ONG 313,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY Smile Blower,"13,815.44",SKYZEN
1252,19-06-2019,PV-ONG 313,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,Smile Trolly,"1,656.72",SKYZEN
1253,19-06-2019,PV-ONG 313,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.16,SKYZEN
1254,19-06-2019,PV-ONG 314,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"54,516.00",CVCRM
1255,19-06-2019,PV-ONG 315,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"118,153.40",SKYZEN
1256,19-06-2019,PV-ONG 315,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 900,"24,862.60",SKYZEN
1257,19-06-2019,PV-ONG 315,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY Smile Blower,"69,077.20",SKYZEN
1258,19-06-2019,PV-ONG 315,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,-0.20,SKYZEN
1259,19-06-2019,PV-ONG 316,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"46,256.00",CVCRM
1260,20-06-2019,PV-SRNG 15,ANDHRA,PENTA RAMACHENDRA RAO & SONS,Purchase of 18% Items,KEN ICE COOL,"8,300.00",KENSTAR
1261,20-06-2019,PV-STIP 2,ANDHRA,VINAYAKA ELE & HOME NEEDS NEW AP (SUPPLIER),Purchase of 18% Items,SKY Vibrant 18AL /HPL,"84,000.00",SKYZEN
1262,20-06-2019,PV-STIP 2,ANDHRA,VINAYAKA ELE & HOME NEEDS NEW AP (SUPPLIER),Purchase of 18% Items,SKY WATER DIS 21B FS,"5,000.00",SKYZEN
1263,20-06-2019,PV-V 61,ANDHRA,SAI TEJA INDO PLAST HYD,Purchase of 18% Items,SKYZEN LED M32M,"72,000.00",SKYZEN
1264,20-06-2019,PV-V 61,ANDHRA,SAI TEJA INDO PLAST HYD,Purchase of 18% Items,SKYZEN LED VQ32,"96,000.00",SKYZEN
1265,20-06-2019,PV-V 73,ANDHRA,VEIRA ELECTRONICS PVT.LTD,Purchase of 18% Items,SKYZEN LED VIMAC32S,"852,786.00",SKYZEN
1266,21-06-2019,PV-H 30,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 802,"288,000.00",SKYZEN
1267,21-06-2019,PV-ONG 317,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"1,445.50",CVCRM
1268,21-06-2019,PV-ONG 317,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"3,776.00",CVCRM
1269,21-06-2019,PV-ONG 317,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY Hippo Chill 4500,"4,498.16",SKYZEN
1270,21-06-2019,PV-ONG 317,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.34,SKYZEN
1271,21-06-2019,PV-ONG 318,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"18,880.00",CVCRM
1272,21-06-2019,PV-ONG 319,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"347,510.00",SKYZEN
1273,21-06-2019,PV-ONG 320,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"5,841.00",CVCRM
1274,21-06-2019,PV-ONG 321,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"45,312.00",CVCRM
1275,21-06-2019,PV-ONG 322,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"347,510.00",SKYZEN
1276,21-06-2019,PV-ONG 323,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 12% Items,PUMP MOTOR,750.40,CVCRM
1277,21-06-2019,PV-ONG 323,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,-0.40,SKYZEN
1278,21-06-2019,PV-ONG 325,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"278,008.00",SKYZEN
1279,21-06-2019,PV-V 62,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"128,578.70",SKYZEN
1280,21-06-2019,PV-V 62,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.30,SKYZEN
1281,21-06-2019,PV-V 63,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"382,261.00",SKYZEN
1282,21-06-2019,PV-V 69,ANDHRA,DIXON TECHNOLOGIES (INDIA) LIMITED,Purchase of 18% Items,SKY SEMI WM SD 72R BUCKET,"798,172.38",SKYZEN
1283,21-06-2019,PV-V 69,ANDHRA,DIXON TECHNOLOGIES (INDIA) LIMITED,,,-0.38,SKYZEN
1284,21-06-2019,PV-V 70,ANDHRA,DIXON TECHNOLOGIES (INDIA) LIMITED,Purchase of 18% Items,SKY SEMI WM SD 75P,"525,907.00",SKYZEN
1285,21-06-2019,PV-V 70,ANDHRA,DIXON TECHNOLOGIES (INDIA) LIMITED,Purchase of 18% Items,SKY SEMI WM SD 90R,"321,244.00",SKYZEN
1286,22-06-2019,PV-P 24,ANDHRA,SETHI ENTERPRISES,Purchase of 18% Items,PAPER WEIGHT,"1,180.00",SKYZEN
1287,22-06-2019,PV-P 24,ANDHRA,SETHI ENTERPRISES,Purchase of 18% Items,WALL CLOOK,424.80,SKYZEN
1288,22-06-2019,PV-P 24,ANDHRA,SETHI ENTERPRISES,,,0.20,SKYZEN
1289,22-06-2019,PV-SRNG 16,ANDHRA,JYOTHI DIGITAL WORLD MGL,Purchase of 18% Items,SKY Vibrant 18AL /HPL,"8,200.00",SKYZEN
1290,22-06-2019,PV-SRNG 16,ANDHRA,JYOTHI DIGITAL WORLD MGL,Purchase of 18% Items,SKY Smart Cool 18AL,"17,400.00",SKYZEN
1291,22-06-2019,PV-SRNG 16,ANDHRA,JYOTHI DIGITAL WORLD MGL,Purchase of 18% Items,FRES SMILE,"10,000.00",SKYZEN
1292,22-06-2019,PV-V 64,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"97,302.80",SKYZEN
1293,22-06-2019,PV-V 64,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 900,"255,729.60",SKYZEN
1294,22-06-2019,PV-V 64,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,-0.40,SKYZEN
1295,22-06-2019,PV-V 66,ANDHRA,SAI TEJA INDO PLAST HYD,Purchase of 18% Items,SKY SEMI WM SD 90R,"80,400.00",SKYZEN
1296,22-06-2019,PV-V 67,ANDHRA,SAI TEJA INDO PLAST HYD,Purchase of 28% Items,SKYZEN LED M42S,"411,000.00",SKYZEN
1297,22-06-2019,PV-V 72,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,CD 036H HIPPO MOTOR,"25,676.80",SERVICE
1298,22-06-2019,PV-V 72,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,CD 039H SMART/THUNDER/VIBRANT,"28,414.40",SERVICE
1299,22-06-2019,PV-V 72,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,CS 002 H BLOWER,"29,594.40",SERVICE
1300,22-06-2019,PV-V 72,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,CC 083 H CUTE MOTOR,"18,502.40",SERVICE
1301,24-06-2019,PV-H 31,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 900,"152,000.00",SKYZEN
1302,24-06-2019,PV-H 31,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 802,"216,000.00",SKYZEN
1303,24-06-2019,PV-ONG 328,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY Smile Blower,"324,662.84",SKYZEN
1304,24-06-2019,PV-ONG 328,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.16,SKYZEN
1305,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SIDE PANEL,453.12,SKYZEN
1306,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY TANK,927.48,SKYZEN
1307,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,FRONT PANEL,"6,159.60",SKYZEN
1308,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER KNOB-A,23.60,SKYZEN
1309,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY TOP LID,"1,475.00",SKYZEN
1310,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY TOP LID,619.50,SKYZEN
1311,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,FRONT PANEL,899.16,SKYZEN
1312,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,HIPPO MMS,613.60,SERVICE
1313,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,WASHER PULSATOR 8 KG,177.00,SKYZEN
1314,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,HONEY COMB PADS,420.08,SKYZEN
1315,25-06-2019,PV-ONG 285,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,-0.14,SKYZEN
1316,25-06-2019,PV-ONG 324,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,DRAIN SET,365.80,SKYZEN
1317,25-06-2019,PV-ONG 324,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER WASH MOTOR 135W,"1,770.00",SERVICE
1318,25-06-2019,PV-ONG 324,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,CD 039H SMART/THUNDER/VIBRANT,"2,131.08",SERVICE
1319,25-06-2019,PV-ONG 324,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY MOTOR CD-066(vibrant),"2,325.78",SKYZEN
1320,25-06-2019,PV-ONG 324,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,WHEELS SKYZEN,295.00,SERVICE
1321,25-06-2019,PV-ONG 324,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,CVCRM FAN BLADE,"5,575.50",SKYZEN
1322,25-06-2019,PV-ONG 324,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,-0.16,SKYZEN
1323,25-06-2019,PV-ONG 329,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"15,576.00",CVCRM
1324,25-06-2019,PV-ONG 329,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"41,536.00",CVCRM
1325,25-06-2019,PV-ONG 330,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"104,253.00",SKYZEN
1326,25-06-2019,PV-ONG 330,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 900,"71,036.00",SKYZEN
1327,25-06-2019,PV-ONG 331,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"139,004.00",SKYZEN
1328,25-06-2019,PV-ONG 331,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 900,"213,108.00",SKYZEN
1329,25-06-2019,PV-ONG 332,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"260,632.50",SKYZEN
1330,25-06-2019,PV-ONG 332,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 900,"88,795.00",SKYZEN
1331,25-06-2019,PV-ONG 332,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.50,SKYZEN
1332,25-06-2019,PV-ONG 333,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY Hippo Chill 4500,"8,996.32",SKYZEN
1333,25-06-2019,PV-ONG 333,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,-0.32,SKYZEN
1334,25-06-2019,PV-SRNG 17,ANDHRA,SRI SAROJINI AGENCIES,Purchase of 18% Items,AIRCOOLER,"30,000.00",CVCRM
1335,25-06-2019,PV-V 68,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 900,"142,072.00",SKYZEN
1336,25-06-2019,PV-V 68,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"208,506.00",SKYZEN
1337,25-06-2019,PV-V 71,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 12% Items,SARA PUMP MOTOR,"14,407.68",SERVICE
1338,26-06-2019,PV-ONG 327,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"757,571.80",SKYZEN
1339,26-06-2019,PV-ONG 327,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.20,SKYZEN
1340,26-06-2019,PV-ONG 337,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,AIRCOOLER,"9,440.00",CVCRM
1341,29-06-2019,PV-H 32,TELANGANA,DIXON TECHNOLOGIES (INDIA) LIMITED,Purchase of 18% Items,SKY SEMI WM SD 72R BUCKET,"886,860.00",SKYZEN
1342,29-06-2019,PV-H 33,TELANGANA,DIXON TECHNOLOGIES (INDIA) LIMITED,Purchase of 18% Items,SKY SEMI WM SD 75P,"984,123.00",SKYZEN
1343,29-06-2019,PV-H 34,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 900,"321,900.00",SKYZEN
1344,29-06-2019,PV-H 34,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 802,"550,800.00",SKYZEN
1345,29-06-2019,PV-P 25,ANDHRA,R K ENTERPRISES DELHI,Purchase of 18% Items,KEY CHAIN LEATHER,"25,575.76",SKYZEN
1346,29-06-2019,PV-P 25,ANDHRA,R K ENTERPRISES DELHI,Purchase of 18% Items,KEY CHAIN LEATHER,"18,327.45",SKYZEN
1347,29-06-2019,PV-P 25,ANDHRA,R K ENTERPRISES DELHI,Purchase of 18% Items,COURIER CHARGE,273.00,SKYZEN
1348,29-06-2019,PV-P 25,ANDHRA,R K ENTERPRISES DELHI,,,-0.21,SKYZEN
1349,30-06-2019,PVAMR-SRNG 1,ANDHRA,SRI PADMA TV CENTER & HOME NEEDS,Purchase of 18% Items,CVCRM CTV21,"6,700.00",CVCRM
1350,30-06-2019,PV-SRNG 18,ANDHRA,RUCHITA HOME NEEDS & ELECTRONICS,Purchase of 18% Items,SKYZEN LED VQ32,"10,189.30",SKYZEN
1351,30-06-2019,PV-SRNG 18,ANDHRA,RUCHITA HOME NEEDS & ELECTRONICS,Purchase of 18% Items,SKY SEMI WM SD 72R,"6,890.02",SKYZEN
1352,30-06-2019,PV-SRNG 18,ANDHRA,RUCHITA HOME NEEDS & ELECTRONICS,,,-0.32,SKYZEN
1353,30-06-2019,PV-V 77,ANDHRA,RAGHU ELECTRONICS,Purchase of 18% Items,KEN AUSTER XW,"5,990.00",KENSTAR
1354,30-06-2019,PV-V 81,ANDHRA,DIXON TECHNOLOGIES (INDIA) LIMITED,Purchase of 18% Items,SKY SEMI WM SD 72R BUCKET,"625,727.73",SKYZEN
1355,30-06-2019,PV-V 81,ANDHRA,DIXON TECHNOLOGIES (INDIA) LIMITED,Purchase of 18% Items,SKY SEMI WM SD 90R,"177,011.73",SKYZEN
1356,30-06-2019,PV-V 81,ANDHRA,DIXON TECHNOLOGIES (INDIA) LIMITED,,,-0.46,SKYZEN
1357,30-06-2019,PV-V 84,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,CD 120 COMMON MOTOR,"12,913.92",SERVICE
1358,30-06-2019,PV-V 84,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.08,SKYZEN
1359,01-07-2019,PV-H 35,TELANGANA,DIXON TECHNOLOGIES (INDIA) LIMITED,Purchase of 18% Items,SKY SEMI WM SD 90R,"694,936.00",SKYZEN
1360,01-07-2019,PV-V 74,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY MINI CUTE,"38,326.40",SKYZEN
1361,01-07-2019,PV-V 74,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"10,425.30",SKYZEN
1362,01-07-2019,PV-V 74,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 900,"309,006.60",SKYZEN
1363,01-07-2019,PV-V 74,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,Mini Cute Trolley,"1,923.40",SKYZEN
1364,01-07-2019,PV-V 74,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,,,0.30,SKYZEN
1365,01-07-2019,PV-V 79,ANDHRA,SRI INNOVATIONS,Purchase of 18% Items,SKYZEN LED M32,"18,000.00",SKYZEN
1366,01-07-2019,PV-V 79,ANDHRA,SRI INNOVATIONS,Purchase of 18% Items,SKYZEN LED M32S,"9,090.00",SKYZEN
1367,02-07-2019,PV-V 75,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 12% Items,CUTE PUMP MOTOR,"3,304.00",SERVICE
1368,03-07-2019,PV-V 78,ANDHRA,BALAJI FURNITURE WORLD,Purchase of 18% Items,SKY Vibrant 18AL /HPL,"35,700.00",SKYZEN
1369,06-07-2019,PV-H 36,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 900,"370,000.00",SKYZEN
1370,06-07-2019,PV-H 36,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 802,"540,000.00",SKYZEN
1371,06-07-2019,PV-H 37,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 802,"72,000.00",SKYZEN
1372,08-07-2019,PV-P 26,ANDHRA,RAJKAMAL ELECTRONICS,Purchase of 18% Items,H2240N3,"5,500.00",SKYZEN
1373,11-07-2019,PV-P 27,ANDHRA,RAJKAMAL ELECTRONICS,Purchase of 18% Items,DELL HDMI 18.5 MONITOR,"4,650.00",SKYZEN
1374,11-07-2019,PV-V 80,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 900,"355,180.00",SKYZEN
1375,11-07-2019,PV-V 85,ANDHRA,Malhotra Electronics Pvt Ltd,Purchase of 18% Items,SKYZEN LED M32M,"322,199.13",SKYZEN
1376,11-07-2019,PV-V 85,ANDHRA,Malhotra Electronics Pvt Ltd,Purchase of 18% Items,SKYZEN LED M32SB(Sound Bar),"382,379.13",SKYZEN
1377,11-07-2019,PV-V 85,ANDHRA,Malhotra Electronics Pvt Ltd,,,-0.26,SKYZEN
1378,12-07-2019,PV-H 38,TELANGANA,SRIDHAR AGENCIES,Purchase of 18% Items,SKYZEN LED M24D,"17,400.87",SKYZEN
1379,12-07-2019,PV-H 38,TELANGANA,SRIDHAR AGENCIES,Purchase of 18% Items,SKY MINI CUTE,"8,340.39",SKYZEN
1380,12-07-2019,PV-H 38,TELANGANA,SRIDHAR AGENCIES,Purchase of 18% Items,SKY Thunder Cool 18ALH,"14,700.72",SKYZEN
1381,12-07-2019,PV-H 38,TELANGANA,SRIDHAR AGENCIES,Purchase of 18% Items,Mini Cute Trolley,"3,380.00",SKYZEN
1382,12-07-2019,PV-H 38,TELANGANA,SRIDHAR AGENCIES,,,0.02,SKYZEN
1383,12-07-2019,PV-H 39,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 802,"327,600.00",SKYZEN
1384,12-07-2019,PV-H 39,TELANGANA,SAI TEJA INDO PLAST OGL,Purchase of 18% Items,SKY WASHER SZ 900,"366,300.00",SKYZEN
1385,13-07-2019,PV-V 82,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"347,510.00",SKYZEN
1386,13-07-2019,PV-V 83,ANDHRA,NANO POLYMERS INDIA PVT LIMITED,Purchase of 18% Items,SKY WASHER SZ 802,"347,510.00",SKYZEN
1387,17-07-2019,PV-P 28,ANDHRA,SAI SRINIVASA COMPUTERS,Purchase of 18% Items,N COMPUTING L 250,"6,000.00",SKYZEN
1388,17-07-2019,PV-P 28,ANDHRA,SAI SRINIVASA COMPUTERS,Purchase of 18% Items,LOGITECH MK200 COMBO KEYBOARD,750.00,SKYZEN
1389,17-07-2019,PV-P 28,ANDHRA,SAI SRINIVASA COMPUTERS,Purchase of 18% Items,DELL 18.5 LED D1918H MONITER,"4,650.00",SKYZEN
1390,30-07-2019,PV-SRNG 19,ANDHRA,PREM NAGAR ELECTRONICS NAGESWARRAO,Purchase of 18% Items,SKY WASHER SZ 802,"4,550.00",SKYZEN
1391,30-07-2019,PV-SRNG 20,ANDHRA,INNOVATION,Purchase of 18% Items,KEN TURBOCOOL DX REMOTE,"7,600.00",KENSTAR
1392,30-07-2019,PV-SRNG 20,ANDHRA,INNOVATION,Purchase of 18% Items,KEN AUSTER XW,"6,100.00",KENSTAR
1393,30-07-2019,TG-PV-V 3,GOLLAPUDI,ANSARI WOOD WOOL,Purchase of 12% Items,WOOD WOOL GENERAL,"10,000.00",SERVICE
